2019-03-09 14:03:03,155:INFO main (ContextLoader.java:305) - Root WebApplicationContext: initialization started
2019-03-09 14:03:09,901:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/sysParameter/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.SysParameterController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.sys_parameter.UpdateSysParameterReqDTO>)
2019-03-09 14:03:09,902:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/sysParameter/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.SysParameterController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.sys_parameter.DeleteSysParameterReqDTO>)
2019-03-09 14:03:09,907:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/sysParameter/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.SysParameterController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.sys_parameter.CreateSysParameterReqDTO>)
2019-03-09 14:03:09,908:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/sysParameter/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.SysParameterModel>> com.ygbc.brain.business.management.web.controller.SysParameterController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.sys_parameter.QuerySysParameterListReqDTO>)
2019-03-09 14:03:09,908:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/sysParameter/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.SysParameterModel> com.ygbc.brain.business.management.web.controller.SysParameterController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.sys_parameter.QuerySysParameterDetailReqDTO>)
2019-03-09 14:03:09,910:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/answerRecord/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.AnswerRecordController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.answer_record.UpdateAnswerRecordReqDTO>)
2019-03-09 14:03:09,911:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/answerRecord/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.AnswerRecordController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.answer_record.DeleteAnswerRecordReqDTO>)
2019-03-09 14:03:09,911:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/answerRecord/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.AnswerRecordController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.answer_record.CreateAnswerRecordReqDTO>)
2019-03-09 14:03:09,912:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/answerRecord/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.AnswerRecordModel>> com.ygbc.brain.business.management.web.controller.AnswerRecordController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.answer_record.QueryAnswerRecordListReqDTO>)
2019-03-09 14:03:09,912:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/answerRecord/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.AnswerRecordModel> com.ygbc.brain.business.management.web.controller.AnswerRecordController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.answer_record.QueryAnswerRecordDetailReqDTO>)
